6.394110107421875000e+02,2.773602905273437500e+02
6.394830322265625000e+02,2.668155517578125000e+02
6.395927124023437500e+02,2.501610717773437500e+02
6.333776245117187500e+02,1.463324584960937500e+02
6.301961669921875000e+02,1.450450286865234375e+02
6.303628540039062500e+02,1.427845153808593750e+02
6.158525390625000000e+02,1.404413909912109375e+02
6.109906616210937500e+02,1.399867553710937500e+02
6.073990478515625000e+02,1.388449401855468750e+02
5.908020019531250000e+02,1.404073181152343750e+02
5.867197265625000000e+02,1.401983642578125000e+02
5.834189453125000000e+02,1.422150268554687500e+02
5.651533203125000000e+02,1.440265502929687500e+02
5.615549926757812500e+02,1.435035552978515625e+02
5.427026977539062500e+02,1.416801605224609375e+02
5.377388916015625000e+02,1.405441589355468750e+02
5.337766113281250000e+02,1.386407165527343750e+02
5.134745483398437500e+02,1.387305603027343750e+02
5.097980651855468750e+02,1.379036712646484375e+02
4.933843994140625000e+02,1.402400817871093750e+02
4.827125854492187500e+02,1.420110015869140625e+02
4.759717712402343750e+02,1.430511779785156250e+02
4.706228027343750000e+02,1.412280273437500000e+02
4.488075256347656250e+02,1.376357574462890625e+02
4.416593017578125000e+02,1.389322814941406250e+02
4.261470336914062500e+02,1.373831787109375000e+02
4.160539550781250000e+02,1.368482055664062500e+02
4.110480346679687500e+02,1.385537414550781250e+02
3.943500976562500000e+02,1.424229431152343750e+02
3.886404418945312500e+02,1.423214263916015625e+02
3.817341918945312500e+02,1.434469604492187500e+02
3.593958129882812500e+02,1.411356201171875000e+02
3.481308288574218750e+02,1.394341735839843750e+02
3.423719787597656250e+02,1.370958404541015625e+02
3.246757812500000000e+02,1.334807128906250000e+02
3.193594360351562500e+02,1.334477539062500000e+02
2.943312683105468750e+02,1.377396240234375000e+02
2.882832031250000000e+02,1.399706115722656250e+02
2.819041748046875000e+02,1.401094207763671875e+02
2.580592956542968750e+02,1.374557952880859375e+02
2.510678100585937500e+02,1.389763183593750000e+02
2.457313537597656250e+02,1.376269226074218750e+02
2.262936096191406250e+02,1.344402923583984375e+02
2.189537048339843750e+02,1.346922912597656250e+02
2.133645324707031250e+02,1.344680480957031250e+02
1.905691070556640625e+02,1.392597656250000000e+02
1.897977905273437500e+02,1.387284545898437500e+02
1.826257934570312500e+02,1.392627563476562500e+02
1.595326690673828125e+02,1.385504608154296875e+02
1.532491302490234375e+02,1.379166259765625000e+02
1.327972564697265625e+02,1.341505126953125000e+02
1.273140106201171875e+02,1.335117492675781250e+02
1.237694168090820312e+02,1.335039520263671875e+02
1.028936004638671875e+02,1.369442443847656250e+02
9.801411437988281250e+01,1.379818420410156250e+02
9.292770385742187500e+01,1.384643554687500000e+02
7.228070831298828125e+01,1.384712219238281250e+02
6.647196960449218750e+01,1.373265991210937500e+02
6.341670989990234375e+01,1.371449584960937500e+02
4.685700988769531250e+01,1.339984130859375000e+02
4.685738372802734375e+01,1.339971008300781250e+02
4.353174209594726562e+01,1.353437194824218750e+02
2.391915893554687500e+01,1.380113220214843750e+02
1.991722488403320312e+01,1.384898986816406250e+02
8.855382919311523438e+00,1.400341186523437500e+02
9.332386016845703125e+00,1.429451293945312500e+02
7.211943626403808594e+00,1.417081604003906250e+02
