9.431430679153561414e+01
9.000000000000000000e+01
9.000000000000000000e+01
1.055716478205967235e+02
1.085998766117672574e+02
1.005238050184731122e+02
8.940012189573381818e+01
8.635743459967818580e+01
8.336953530501696719e+01
7.721299214138964828e+01
7.519674939333199859e+01
7.412734309489314910e+01
7.290918027933493306e+01
7.589350816505023545e+01
9.363707288228154368e+01
9.750599764600246999e+01
9.863423849603040594e+01
1.078555436440386330e+02
1.052332233006039246e+02
1.048926430323931243e+02
1.057314460304635304e+02
1.029579566966775701e+02
9.843391199950073656e+01
9.115257591184898445e+01
8.942957199238534827e+01
8.009306044504512556e+01
7.740403445233711466e+01
8.703251006142737367e+01
7.695213863239395380e+01
7.683861535067129012e+01
7.615695242973444579e+01
9.836460852568117730e+01
9.442903946311506047e+01
1.040422863365034232e+02
1.054360601142619203e+02
1.076299206276289766e+02
1.021573305074642377e+02
1.034812592767479487e+02
1.023882940055325292e+02
1.000553753198377791e+02
9.943094099752840975e+01
9.959663165955537067e+01
9.665417056785210548e+01
9.584172355335013549e+01
9.111163284372955218e+01
8.727411093599542369e+01
8.618602297976616455e+01
8.622017614402170693e+01
9.217504834407598935e+01
9.332266150925087800e+01
1.160785448401382780e+02
1.169919331736743544e+02
1.186353833850672430e+02
1.034734455834371545e+02
1.017103841466159082e+02
1.010535282055404309e+02
9.946111505377889728e+01
9.826683516257331519e+01
9.323014538871893819e+01
1.029907628084557132e+02
1.029907020537817743e+02
1.009114599207596683e+02
9.102589866202514202e+01
9.104158924544711340e+01
9.162301264108947407e+01
9.486108470139831184e+01
9.220871698723259158e+01
