6.351166992187500000e+02,2.516710815429687500e+02,2.317356504499912262e-02
6.351051635742187500e+02,2.535395202636718750e+02,1.923057250678539276e-02
6.349489746093750000e+02,2.514864654541015625e+02,2.959474176168441772e-02
6.392182617187500000e+02,2.032890625000000000e+02,5.104287713766098022e-02
6.329128417968750000e+02,2.012630157470703125e+02,5.674995854496955872e-02
6.350883789062500000e+02,2.509616699218750000e+02,3.334359079599380493e-02
6.288602905273437500e+02,2.037926635742187500e+02,2.310336939990520477e-02
6.282965087890625000e+02,2.068290405273437500e+02,1.474315021187067032e-02
6.358988647460937500e+02,1.074290008544921875e+02,2.330778986215591431e-01
6.330335693359375000e+02,1.119091110229492188e+02,4.132834672927856445e-01
6.277368164062500000e+02,1.116537704467773438e+02,4.095238149166107178e-01
6.223248901367187500e+02,1.109179382324218750e+02,4.912078976631164551e-01
6.175214843750000000e+02,1.095609817504882812e+02,3.267781436443328857e-01
6.129122314453125000e+02,1.095919418334960938e+02,5.347427129745483398e-01
6.075306396484375000e+02,1.095625381469726562e+02,4.112303555011749268e-01
6.025358276367187500e+02,1.095271759033203125e+02,4.816315174102783203e-01
5.979200439453125000e+02,1.093611755371093750e+02,4.623758196830749512e-01
5.924785766601562500e+02,1.096732711791992188e+02,8.815770149230957031e-01
5.871607666015625000e+02,1.101788711547851562e+02,1.776456356048583984e+00
5.816533813476562500e+02,1.110660400390625000e+02,1.852023124694824219e+00
5.762311401367187500e+02,1.129900970458984375e+02,1.110168695449829102e+00
5.702661132812500000e+02,1.132795639038085938e+02,1.383925437927246094e+00
5.647277832031250000e+02,1.123341217041015625e+02,1.251152515411376953e+00
5.588015136718750000e+02,1.118570098876953125e+02,2.015090227127075195e+00
5.530344238281250000e+02,1.102511596679687500e+02,2.313455820083618164e+00
5.468807373046875000e+02,1.099576110839843750e+02,1.968121409416198730e+00
5.415900878906250000e+02,1.091542129516601562e+02,1.500588536262512207e+00
5.363058471679687500e+02,1.082820358276367188e+02,1.023393273353576660e+00
5.305465087890625000e+02,1.074948730468750000e+02,9.112386703491210938e-01
5.251618041992187500e+02,1.056699752807617188e+02,1.355753064155578613e+00
5.188280029296875000e+02,1.071687164306640625e+02,7.996664047241210938e-01
5.130064086914062500e+02,1.058311691284179688e+02,5.394179821014404297e-01
5.076687011718750000e+02,1.047585601806640625e+02,9.378222227096557617e-01
5.020630798339843750e+02,1.050156250000000000e+02,7.228628993034362793e-01
4.960258178710937500e+02,1.072576828002929688e+02,6.377633810043334961e-01
4.904596557617187500e+02,1.058435592651367188e+02,1.030875205993652344e+00
4.843973083496093750e+02,1.078811340332031250e+02,1.961460590362548828e+00
4.784294128417968750e+02,1.084061508178710938e+02,1.090365052223205566e+00
4.721648864746093750e+02,1.087872695922851562e+02,1.080625891685485840e+00
4.663817138671875000e+02,1.099139251708984375e+02,1.439498543739318848e+00
4.597744445800781250e+02,1.091632308959960938e+02,2.234065055847167969e+00
4.545029907226562500e+02,1.092234344482421875e+02,1.260537147521972656e+00
4.483100585937500000e+02,1.081463165283203125e+02,2.062183141708374023e+00
4.418732910156250000e+02,1.084088668823242188e+02,9.809396266937255859e-01
4.184038391113281250e+02,1.044464569091796875e+02,5.392075777053833008e-01
4.122142944335937500e+02,1.052572097778320312e+02,9.256004691123962402e-01
4.070339050292968750e+02,1.061399993896484375e+02,5.787160396575927734e-01
4.070094604492187500e+02,1.061685714721679688e+02,5.727256536483764648e-01
4.001642456054687500e+02,1.066823806762695312e+02,9.409956932067871094e-01
3.943657531738281250e+02,1.075507278442382812e+02,1.300510644912719727e+00
3.815779418945312500e+02,1.092762756347656250e+02,1.049173712730407715e+00
3.751015625000000000e+02,1.092686538696289062e+02,1.673573017120361328e+00
3.682840270996093750e+02,1.086982192993164062e+02,1.207445025444030762e+00
3.623488769531250000e+02,1.112572555541992188e+02,2.671016454696655273e+00
3.552170410156250000e+02,1.108912429809570312e+02,1.655089735984802246e+00
3.489358215332031250e+02,1.085011291503906250e+02,1.733631968498229980e+00
3.488379821777343750e+02,1.081785888671875000e+02,1.680701971054077148e+00
3.419497985839843750e+02,1.074691619873046875e+02,1.160878419876098633e+00
3.354829711914062500e+02,1.055997695922851562e+02,1.107391595840454102e+00
3.289969787597656250e+02,1.056094512939453125e+02,1.094595670700073242e+00
