6.362656860351562500e+02,2.918519287109375000e+02,2.993205748498439789e-02
6.368327636718750000e+02,2.943165283203125000e+02,3.386216238141059875e-02
6.367316894531250000e+02,2.945821838378906250e+02,4.268338158726692200e-02
6.380302124023437500e+02,2.926406555175781250e+02,4.260456562042236328e-02
6.370836791992187500e+02,2.930266113281250000e+02,6.458986550569534302e-02
6.386543579101562500e+02,1.971900482177734375e+02,6.704200059175491333e-02
6.330256958007812500e+02,2.973721618652343750e+02,6.497187912464141846e-02
6.377327270507812500e+02,1.984624176025390625e+02,6.744138151407241821e-02
6.352999267578125000e+02,2.004091949462890625e+02,1.029592603445053101e-01
6.330335693359375000e+02,2.029928588867187500e+02,3.247808292508125305e-02
6.247816162109375000e+02,2.015857238769531250e+02,2.951808832585811615e-02
6.366628417968750000e+02,2.075042114257812500e+02,2.822230756282806396e-02
6.163376464843750000e+02,2.036159057617187500e+02,2.387269772589206696e-02
6.129122314453125000e+02,2.042359466552734375e+02,3.771149739623069763e-02
6.087221679687500000e+02,1.989427490234375000e+02,4.427629336714744568e-02
6.043341064453125000e+02,1.999832611083984375e+02,9.751782566308975220e-02
5.991107788085937500e+02,1.999095458984375000e+02,2.267588973045349121e-01
5.930762939453125000e+02,2.013342742919921875e+02,2.913953661918640137e-01
5.889532470703125000e+02,2.017679748535156250e+02,2.669543623924255371e-01
5.834470214843750000e+02,2.027978668212890625e+02,3.260070383548736572e-01
5.786259155273437500e+02,2.010810089111328125e+02,5.402148962020874023e-01
5.720606079101562500e+02,2.013906402587890625e+02,4.715747833251953125e-01
5.671209106445312500e+02,2.041161346435546875e+02,4.055917859077453613e-01
5.623858642578125000e+02,2.053782043457031250e+02,2.266094535589218140e-01
5.548282470703125000e+02,2.043925323486328125e+02,2.575570344924926758e-01
5.486722412109375000e+02,2.023268280029296875e+02,3.508952856063842773e-01
5.463733520507812500e+02,2.013573913574218750e+02,1.544435322284698486e-01
5.387000122070312500e+02,2.006712188720703125e+02,6.680689752101898193e-02
5.341325683593750000e+02,2.003088531494140625e+02,5.885417014360427856e-02
5.317574462890625000e+02,1.990535278320312500e+02,5.641366913914680481e-02
5.218224487304687500e+02,2.024376373291015625e+02,1.229293718934059143e-01
5.130064086914062500e+02,2.024164276123046875e+02,1.080191507935523987e-01
4.993228454589843750e+02,2.031098480224609375e+02,1.268124729394912720e-01
4.871137084960937500e+02,1.997966156005859375e+02,3.168893232941627502e-02
4.793283081054687500e+02,1.971974182128906250e+02,1.849793270230293274e-02
5.119588928222656250e+02,1.621146240234375000e+02,3.376295790076255798e-02
4.975718994140625000e+02,1.995729217529296875e+02,5.778126418590545654e-02
5.005143127441406250e+02,1.605957489013671875e+02,3.907597810029983521e-02
4.925190124511718750e+02,1.596685943603515625e+02,4.556833207607269287e-02
5.070447387695312500e+02,1.632225341796875000e+02,4.919178038835525513e-02
4.837301025390625000e+02,1.708575439453125000e+02,2.925530821084976196e-02
4.783980407714843750e+02,1.721657867431640625e+02,4.826096817851066589e-02
4.727972412109375000e+02,1.727933654785156250e+02,5.873510614037513733e-02
4.293041687011718750e+02,2.053946838378906250e+02,9.986303001642227173e-02
4.207958374023437500e+02,2.027064208984375000e+02,1.079651638865470886e-01
4.176109619140625000e+02,2.047649841308593750e+02,5.959237739443778992e-02
4.136282348632812500e+02,2.019804229736328125e+02,2.621259167790412903e-02
4.130025329589843750e+02,2.019663696289062500e+02,3.396370634436607361e-02
4.353887023925781250e+02,2.103039093017578125e+02,3.654784709215164185e-02
4.039613037109375000e+02,2.064859466552734375e+02,3.096271120011806488e-02
3.935690917968750000e+02,1.775632171630859375e+02,4.778202623128890991e-02
3.888838195800781250e+02,2.074825592041015625e+02,3.115908429026603699e-02
4.228392944335937500e+02,2.105192260742187500e+02,1.409682482481002808e-01
4.155915832519531250e+02,2.095713348388671875e+02,6.209556385874748230e-02
4.091405334472656250e+02,2.104843902587890625e+02,4.386768862605094910e-02
3.585285949707031250e+02,2.050382537841796875e+02,5.530244857072830200e-02
