6.387869262695312500e+02,2.134228515625000000e+02
6.396259765625000000e+02,2.124477081298828125e+02
6.397047729492187500e+02,1.731811523437500000e+02
6.377837524414062500e+02,2.041076049804687500e+02
6.396106567382812500e+02,2.040494995117187500e+02
6.390921020507812500e+02,2.038593750000000000e+02
6.349833374023437500e+02,2.013500366210937500e+02
6.303035888671875000e+02,2.027998962402343750e+02
6.264348144531250000e+02,2.019204406738281250e+02
6.237073974609375000e+02,2.008949127197265625e+02
6.180662841796875000e+02,2.001004333496093750e+02
6.173619995117187500e+02,1.985597686767578125e+02
6.109654541015625000e+02,1.981058807373046875e+02
6.070864257812500000e+02,2.001857604980468750e+02
6.022855224609375000e+02,2.013476562500000000e+02
5.964548950195312500e+02,2.029918212890625000e+02
5.939310913085937500e+02,2.041127014160156250e+02
5.865980224609375000e+02,2.064071807861328125e+02
5.799565429687500000e+02,2.073681335449218750e+02
5.732095947265625000e+02,2.070278015136718750e+02
5.558975830078125000e+02,2.064141540527343750e+02
5.588643798828125000e+02,2.054257812500000000e+02
5.483803710937500000e+02,2.087738952636718750e+02
5.423674316406250000e+02,2.041261291503906250e+02
5.348474731445312500e+02,2.054071350097656250e+02
5.278702392578125000e+02,2.068266296386718750e+02
5.194497070312500000e+02,2.083317260742187500e+02
5.150400390625000000e+02,2.062325134277343750e+02
5.122733154296875000e+02,2.052717132568359375e+02
5.056314697265625000e+02,2.037930603027343750e+02
5.015051879882812500e+02,2.054643096923828125e+02
4.943969116210937500e+02,2.078517456054687500e+02
4.880296630859375000e+02,2.078943023681640625e+02
4.844364318847656250e+02,2.080213470458984375e+02
4.828065795898437500e+02,2.111215667724609375e+02
4.755576171875000000e+02,2.118851623535156250e+02
4.676168823242187500e+02,2.130017852783203125e+02
4.589274597167968750e+02,2.156193695068359375e+02
4.428710937500000000e+02,2.111846618652343750e+02
4.352898254394531250e+02,2.128811035156250000e+02
4.287644042968750000e+02,2.129671325683593750e+02
4.225055541992187500e+02,2.120697631835937500e+02
4.159671630859375000e+02,2.086897888183593750e+02
4.161853027343750000e+02,2.044724884033203125e+02
4.084047241210937500e+02,2.025007019042968750e+02
4.068998107910156250e+02,2.045162658691406250e+02
4.011224975585937500e+02,2.074565277099609375e+02
3.856254882812500000e+02,2.049356842041015625e+02
3.900833129882812500e+02,2.071412658691406250e+02
3.835756225585937500e+02,2.067436828613281250e+02
3.753547668457031250e+02,2.082836914062500000e+02
3.682618408203125000e+02,2.111685943603515625e+02
3.431205139160156250e+02,2.045606384277343750e+02
3.287550048828125000e+02,2.058563385009765625e+02
3.216155395507812500e+02,2.054420166015625000e+02
3.140509033203125000e+02,2.057165069580078125e+02
3.100292358398437500e+02,2.007893981933593750e+02
3.003422241210937500e+02,2.004085998535156250e+02
2.942380371093750000e+02,2.031239013671875000e+02
2.846526489257812500e+02,2.028194427490234375e+02
2.801734008789062500e+02,2.051551208496093750e+02
2.803891601562500000e+02,2.050048522949218750e+02
2.758902587890625000e+02,2.043771667480468750e+02
2.712116699218750000e+02,2.084957580566406250e+02
2.639826660156250000e+02,2.092893829345703125e+02
2.480595397949218750e+02,2.104653320312500000e+02
2.438352813720703125e+02,2.083746337890625000e+02
2.304198150634765625e+02,2.113330688476562500e+02
2.226598510742187500e+02,2.139733276367187500e+02
2.123330383300781250e+02,2.107882843017578125e+02
2.123774719238281250e+02,2.109123992919921875e+02
2.064868164062500000e+02,2.111990966796875000e+02
1.946010437011718750e+02,2.079721679687500000e+02
1.961977081298828125e+02,2.116287536621093750e+02
1.895442657470703125e+02,2.025065155029296875e+02
1.863399353027343750e+02,2.028471374511718750e+02
1.792910766601562500e+02,2.039146423339843750e+02
1.588670501708984375e+02,2.081203613281250000e+02
1.650551147460937500e+02,2.064690093994140625e+02
1.648068542480468750e+02,2.058961791992187500e+02
1.596921234130859375e+02,2.084275054931640625e+02
1.524990844726562500e+02,2.120220336914062500e+02
1.480861358642578125e+02,2.105429077148437500e+02
1.395175781250000000e+02,2.104272460937500000e+02
1.315006561279296875e+02,2.110943450927734375e+02
1.254907760620117188e+02,2.076712646484375000e+02
1.207183074951171875e+02,2.073496856689453125e+02
1.118927154541015625e+02,2.073688049316406250e+02
1.059333572387695312e+02,2.071999511718750000e+02
9.873648834228515625e+01,2.059519042968750000e+02
9.430368041992187500e+01,2.021245117187500000e+02
8.340796661376953125e+01,2.036068420410156250e+02
8.338684844970703125e+01,2.031299591064453125e+02
8.101877593994140625e+01,2.018542938232421875e+02
7.908914947509765625e+01,2.014397735595703125e+02
6.423049926757812500e+01,2.022148284912109375e+02
6.070178604125976562e+01,2.015975341796875000e+02
5.497561645507812500e+01,2.000776672363281250e+02
4.945340728759765625e+01,2.035983734130859375e+02
4.239344406127929688e+01,2.078591156005859375e+02
3.886003112792968750e+01,2.066126251220703125e+02
3.320318603515625000e+01,2.056563415527343750e+02
2.750291824340820312e+01,2.080380096435546875e+02
3.069355773925781250e+01,2.032673645019531250e+02
2.325476646423339844e+01,2.020239410400390625e+02
1.873602485656738281e+01,2.041237487792968750e+02
1.431860256195068359e+01,2.018252868652343750e+02
1.030070495605468750e+01,2.071546325683593750e+02
8.243153572082519531e+00,2.063285980224609375e+02
4.243926525115966797e+00,2.076667785644531250e+02
2.695176601409912109e+00,2.089857025146484375e+02
3.203802108764648438e+00,2.043345642089843750e+02
