6.394128417968750000e+02,2.066364746093750000e+02
6.397047119140625000e+02,2.581120910644531250e+02
6.392478027343750000e+02,2.456367340087890625e+02
6.394548950195312500e+02,2.421368255615234375e+02
6.379071044921875000e+02,2.433040466308593750e+02
6.333834228515625000e+02,2.439266967773437500e+02
6.257889404296875000e+02,2.426099853515625000e+02
6.199597167968750000e+02,2.365689697265625000e+02
6.127393188476562500e+02,2.399380645751953125e+02
6.071751098632812500e+02,2.362529449462890625e+02
6.009796752929687500e+02,2.344414825439453125e+02
5.972177734375000000e+02,2.306302032470703125e+02
5.934047241210937500e+02,2.315323181152343750e+02
5.877652587890625000e+02,2.311813659667968750e+02
5.819538574218750000e+02,2.340480957031250000e+02
5.757670898437500000e+02,2.345145721435546875e+02
5.707939453125000000e+02,2.333799743652343750e+02
5.636835937500000000e+02,2.322463836669921875e+02
5.576511840820312500e+02,2.353449859619140625e+02
5.507066650390625000e+02,2.371599121093750000e+02
5.431018676757812500e+02,2.396371612548828125e+02
5.359915771484375000e+02,2.389675598144531250e+02
5.289011230468750000e+02,2.373898010253906250e+02
5.216829223632812500e+02,2.357151794433593750e+02
5.164766845703125000e+02,2.365839538574218750e+02
5.064896850585937500e+02,2.347339477539062500e+02
5.007802429199218750e+02,2.389413604736328125e+02
4.972990112304687500e+02,2.383638305664062500e+02
4.908047180175781250e+02,2.375766906738281250e+02
4.847255859375000000e+02,2.425561676025390625e+02
4.834561157226562500e+02,2.409060058593750000e+02
4.745394287109375000e+02,2.378551025390625000e+02
4.569211120605468750e+02,2.452134094238281250e+02
4.365288696289062500e+02,2.405534667968750000e+02
4.268337402343750000e+02,2.442669067382812500e+02
4.182679443359375000e+02,2.416004638671875000e+02
4.119524230957031250e+02,2.412325439453125000e+02
4.079333496093750000e+02,2.368770751953125000e+02
4.031962280273437500e+02,2.385772094726562500e+02
3.957193298339843750e+02,2.391846771240234375e+02
3.895128784179687500e+02,2.367143859863281250e+02
3.894369506835937500e+02,2.369994964599609375e+02
3.831276245117187500e+02,2.373153839111328125e+02
3.786553955078125000e+02,2.377817230224609375e+02
3.701179809570312500e+02,2.399868774414062500e+02
3.560555419921875000e+02,2.411372833251953125e+02
3.471411743164062500e+02,2.422955627441406250e+02
3.379379882812500000e+02,2.427002868652343750e+02
3.299585876464843750e+02,2.419484558105468750e+02
3.231580810546875000e+02,2.431692810058593750e+02
3.231804199218750000e+02,2.431886901855468750e+02
3.163691406250000000e+02,2.396297149658203125e+02
3.089102783203125000e+02,2.381332855224609375e+02
3.046655578613281250e+02,2.380019683837890625e+02
2.987179565429687500e+02,2.363613281250000000e+02
2.886295166015625000e+02,2.402821960449218750e+02
2.826486206054687500e+02,2.414854431152343750e+02
2.747152709960937500e+02,2.427945556640625000e+02
2.685602416992187500e+02,2.407767944335937500e+02
2.684592285156250000e+02,2.440339355468750000e+02
2.611921691894531250e+02,2.439916076660156250e+02
2.556914978027343750e+02,2.412915344238281250e+02
2.472283630371093750e+02,2.473665161132812500e+02
2.380898895263671875e+02,2.475622711181640625e+02
2.312620849609375000e+02,2.463071136474609375e+02
2.213746948242187500e+02,2.464373321533203125e+02
2.126156921386718750e+02,2.434795837402343750e+02
2.056437683105468750e+02,2.418700256347656250e+02
2.055294189453125000e+02,2.394000854492187500e+02
1.971033172607421875e+02,2.372807922363281250e+02
1.892067565917968750e+02,2.352548217773437500e+02
1.825336456298828125e+02,2.364571228027343750e+02
1.777117156982421875e+02,2.344627380371093750e+02
1.710836181640625000e+02,2.360395507812500000e+02
1.639113464355468750e+02,2.368930816650390625e+02
1.578577270507812500e+02,2.350659027099609375e+02
1.513231048583984375e+02,2.390486297607421875e+02
1.436184997558593750e+02,2.395788879394531250e+02
1.365786132812500000e+02,2.392146301269531250e+02
1.306366882324218750e+02,2.398290710449218750e+02
1.220864105224609375e+02,2.374800720214843750e+02
1.177668304443359375e+02,2.380629577636718750e+02
1.119077911376953125e+02,2.390441436767578125e+02
1.069184875488281250e+02,2.353235778808593750e+02
1.034235229492187500e+02,2.339652252197265625e+02
9.640666198730468750e+01,2.331502380371093750e+02
9.315701293945312500e+01,2.369494018554687500e+02
8.139208221435546875e+01,2.388928527832031250e+02
8.445562744140625000e+01,2.382803649902343750e+02
7.574629211425781250e+01,2.395025634765625000e+02
7.108090209960937500e+01,2.368197326660156250e+02
6.574073791503906250e+01,2.392443389892578125e+02
5.930881881713867188e+01,2.414493103027343750e+02
5.306861877441406250e+01,2.393126831054687500e+02
4.582556915283203125e+01,2.409877014160156250e+02
3.973919296264648438e+01,2.420152282714843750e+02
3.807248687744140625e+01,2.381395416259765625e+02
3.152589988708496094e+01,2.402418518066406250e+02
2.845302581787109375e+01,2.385807495117187500e+02
2.511404037475585938e+01,2.350679473876953125e+02
2.249487113952636719e+01,2.316301574707031250e+02
1.917813491821289062e+01,2.273994598388671875e+02
1.574073982238769531e+01,2.312627258300781250e+02
1.008431529998779297e+01,2.341077880859375000e+02
8.240166664123535156e+00,2.359503173828125000e+02
4.143876075744628906e+00,2.415682220458984375e+02
2.226367712020874023e+00,2.437990112304687500e+02
1.601175785064697266e+00,2.460227966308593750e+02
2.149989604949951172e+00,2.485269165039062500e+02
6.136497974395751953e+00,2.298984680175781250e+02
2.470811843872070312e+00,2.027262878417968750e+02
