6.385320434570312500e+02,2.039456939697265625e+02,6.679086387157440186e-02
6.379330444335937500e+02,1.985024261474609375e+02,8.599244058132171631e-02
6.338753662109375000e+02,1.991389465332031250e+02,8.524646610021591187e-02
6.292670288085937500e+02,1.999125061035156250e+02,1.081837564706802368e-01
6.223599853515625000e+02,2.043528900146484375e+02,9.163238853216171265e-02
6.199060058593750000e+02,2.028335418701171875e+02,4.007911309599876404e-02
6.389036254882812500e+02,2.093783264160156250e+02,4.406808689236640930e-02
6.397009277343750000e+02,2.050810241699218750e+02,3.028162717819213867e-01
6.351264648437500000e+02,2.060645294189453125e+02,2.768502831459045410e-01
6.277026367187500000e+02,2.056790924072265625e+02,2.737891376018524170e-01
6.194490356445312500e+02,2.056956787109375000e+02,3.035311698913574219e-01
6.117940063476562500e+02,2.066730957031250000e+02,3.583460152149200439e-01
6.046997070312500000e+02,2.066646118164062500e+02,2.661378979682922363e-01
5.979439086914062500e+02,2.050893096923828125e+02,2.636672258377075195e-01
5.911788940429687500e+02,2.028889923095703125e+02,2.769990265369415283e-01
5.835358276367187500e+02,2.045743408203125000e+02,3.095176517963409424e-01
5.776903686523437500e+02,2.055193481445312500e+02,5.732234120368957520e-01
5.711598510742187500e+02,2.046854400634765625e+02,5.751731991767883301e-01
5.651320800781250000e+02,2.059790496826171875e+02,8.271533250808715820e-01
5.593858642578125000e+02,2.074948120117187500e+02,7.819384932518005371e-01
5.529482421875000000e+02,2.084616241455078125e+02,6.547402739524841309e-01
5.461501464843750000e+02,2.099088592529296875e+02,8.202130198478698730e-01
5.405635986328125000e+02,2.098153686523437500e+02,6.225079298019409180e-01
5.342413330078125000e+02,2.093292541503906250e+02,7.554309964179992676e-01
5.290079345703125000e+02,2.080870361328125000e+02,5.198096632957458496e-01
5.232367553710937500e+02,2.095789794921875000e+02,4.908558130264282227e-01
5.193569335937500000e+02,2.084044952392578125e+02,4.036085009574890137e-01
5.152589721679687500e+02,2.065802612304687500e+02,2.958266437053680420e-01
5.114718322753906250e+02,2.061022186279296875e+02,3.619980216026306152e-01
5.071071777343750000e+02,2.060377960205078125e+02,3.628686666488647461e-01
5.025656127929687500e+02,2.058415069580078125e+02,3.916890919208526611e-01
4.969024047851562500e+02,2.054741668701171875e+02,5.916514396667480469e-01
4.763708496093750000e+02,2.089479522705078125e+02,8.289649486541748047e-01
4.583738098144531250e+02,2.094301910400390625e+02,4.999162554740905762e-01
4.499090270996093750e+02,2.119121093750000000e+02,4.227030575275421143e-01
4.398040771484375000e+02,2.101474456787109375e+02,4.963580667972564697e-01
4.295393371582031250e+02,2.088927001953125000e+02,3.983605504035949707e-01
4.192589416503906250e+02,2.107989349365234375e+02,3.962836265563964844e-01
4.103402099609375000e+02,2.095413970947265625e+02,2.202254086732864380e-01
4.013937988281250000e+02,2.065217590332031250e+02,2.037948817014694214e-01
3.921998901367187500e+02,2.055198516845703125e+02,3.153283298015594482e-01
3.927194519042968750e+02,2.052556762695312500e+02,2.908230125904083252e-01
3.846196899414062500e+02,2.025526275634765625e+02,2.717326581478118896e-01
3.759589538574218750e+02,2.030072784423828125e+02,3.335890471935272217e-01
3.656211242675781250e+02,2.046240844726562500e+02,5.650681853294372559e-01
3.491774291992187500e+02,2.066531677246093750e+02,7.282208800315856934e-01
3.435516662597656250e+02,2.060725097656250000e+02,7.721535563468933105e-01
3.367402038574218750e+02,2.091614532470703125e+02,1.000091791152954102e+00
3.305565185546875000e+02,2.092871551513671875e+02,6.724587082862854004e-01
3.243533325195312500e+02,2.108155670166015625e+02,1.003525614738464355e+00
3.249784545898437500e+02,2.102053375244140625e+02,1.018053412437438965e+00
3.193539428710937500e+02,2.096317901611328125e+02,6.950507164001464844e-01
3.133843383789062500e+02,2.075968170166015625e+02,5.939418673515319824e-01
3.085632629394531250e+02,2.083217926025390625e+02,4.274964034557342529e-01
3.023072814941406250e+02,2.088027954101562500e+02,3.966099321842193604e-01
2.984410095214843750e+02,2.091457061767578125e+02,3.712825179100036621e-01
2.951639709472656250e+02,2.067452697753906250e+02,2.691753208637237549e-01
2.866576538085937500e+02,2.059626770019531250e+02,4.969585239887237549e-01
2.817029724121093750e+02,2.066305694580078125e+02,4.680832922458648682e-01
2.819214782714843750e+02,2.074818878173828125e+02,5.676699876785278320e-01
2.758586730957031250e+02,2.062409820556640625e+02,6.866297721862792969e-01
2.691251831054687500e+02,2.067957305908203125e+02,5.668928027153015137e-01
2.612850646972656250e+02,2.098932342529296875e+02,5.374020338058471680e-01
2.539139709472656250e+02,2.097868347167968750e+02,5.809828042984008789e-01
2.444269104003906250e+02,2.082595520019531250e+02,5.238639116287231445e-01
2.351619415283203125e+02,2.084303588867187500e+02,5.541238784790039062e-01
2.260350189208984375e+02,2.093363952636718750e+02,6.226021647453308105e-01
2.164141998291015625e+02,2.113451385498046875e+02,4.786468744277954102e-01
2.070241546630859375e+02,2.103290100097656250e+02,4.019365608692169189e-01
1.982928009033203125e+02,2.073530883789062500e+02,2.182955890893936157e-01
1.883115692138671875e+02,2.058659973144531250e+02,1.884256601333618164e-01
